OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
85,44,101,2,88.43,176.86
86,44,45,1,151.59,151.59
87,45,114,1,112.16,112.16
88,45,86,1,170.39,170.39
89,46,18,1,29.39,29.39
90,46,89,1,155.80,155.80
91,47,58,1,186.17,186.17
92,48,66,1,102.82,102.82
93,48,42,1,101.74,101.74
94,48,110,2,63.02,126.04
95,49,112,1,70.70,70.70
96,49,89,1,155.80,155.80
97,49,20,1,281.06,281.06
98,50,90,2,17.80,35.60
99,50,64,1,36.22,36.22
100,51,73,1,29.25,29.25
101,51,86,1,170.39,170.39
102,52,60,1,223.35,223.35
103,53,70,1,283.22,283.22
104,54,44,1,115.58,115.58
105,54,112,1,70.70,70.70
106,55,109,3,88.36,265.08
107,55,18,1,29.39,29.39
108,56,20,1,281.06,281.06
109,56,105,1,122.59,122.59
110,56,32,1,213.98,213.98
111,57,9,1,189.10,189.10
112,57,110,2,63.02,126.04
113,58,85,2,69.17,138.34
114,58,71,1,85.69,85.69
115,58,81,1,128.56,128.56
116,58,99,1,44.40,44.40
117,59,29,2,79.40,158.80
118,59,119,1,107.82,107.82
119,60,97,1,156.79,156.79
120,61,90,2,17.80,35.60
121,61,26,1,236.92,236.92
122,62,39,1,335.89,335.89
123,63,98,2,99.45,198.90
124,64,10,1,73.40,73.40
125,64,12,1,231.29,231.29
126,64,44,1,115.58,115.58
127,64,19,1,50.44,50.44
128,65,44,1,115.58,115.58
129,66,20,2,281.06,562.12
130,67,69,1,143.01,143.01
131,67,105,1,122.59,122.59
132,68,108,2,80.05,160.10
133,69,96,2,106.09,212.18
134,69,108,1,80.05,80.05
135,70,23,1,216.64,216.64
136,70,12,1,231.29,231.29
137,71,109,1,88.36,88.36
138,71,118,2,111.68,223.36
139,72,1,1,230.88,230.88
140,72,77,1,18.57,18.57
141,72,73,2,29.25,58.50
142,73,21,1,91.14,91.14
143,73,113,1,104.50,104.50
144,73,12,1,231.29,231.29
145,73,1,1,230.88,230.88
146,74,70,1,283.22,283.22
147,75,78,1,172.53,172.53
148,76,22,1,214.99,214.99
149,76,76,1,39.28,39.28
150,77,33,1,142.19,142.19
151,78,105,1,122.59,122.59
152,79,7,1,144.92,144.92
153,80,7,1,144.92,144.92
154,81,68,3,60.31,180.93
155,81,70,2,283.22,566.44
156,82,3,1,190.36,190.36
157,83,7,2,144.92,289.84
158,83,75,1,313.35,313.35
159,84,23,1,216.64,216.64
160,84,60,1,223.35,223.35
161,84,48,1,41.32,41.32
162,84,119,1,107.82,107.82
163,84,44,1,115.58,115.58
164,85,2,1,181.35,181.35
165,86,39,1,335.89,335.89
166,87,112,2,70.70,141.40
167,87,26,1,236.92,236.92
168,88,53,1,245.74,245.74
169,89,53,1,245.74,245.74
170,89,66,1,102.82,102.82
171,90,28,1,282.12,282.12
172,90,64,1,36.22,36.22
173,90,80,1,167.10,167.10
174,91,88,1,96.75,96.75
175,91,64,1,36.22,36.22
176,92,9,1,189.10,189.10
177,92,14,1,42.50,42.50
178,93,33,1,142.19,142.19
179,93,114,1,112.16,112.16
180,94,7,1,144.92,144.92
181,95,82,1,113.18,113.18
182,96,35,1,28.75,28.75
183,96,73,1,29.25,29.25
184,96,53,1,245.74,245.74
185,97,28,1,282.12,282.12
186,97,115,2,53.55,107.10
187,98,2,1,181.35,181.35
188,99,41,1,293.57,293.57
189,100,23,1,216.64,216.64
190,100,48,1,41.32,41.32
191,101,64,1,36.22,36.22
192,102,115,1,53.55,53.55
193,103,83,1,154.88,154.88
194,103,50,1,251.66,251.66
195,103,120,2,53.06,106.12
196,104,21,3,91.14,273.42
197,104,117,4,15.89,63.56
198,105,120,2,53.06,106.12
199,105,99,2,44.40,88.80
200,106,90,2,17.80,35.60
201,107,81,1,128.56,128.56
202,107,113,1,104.50,104.50
203,107,39,1,335.89,335.89
204,108,35,1,28.75,28.75
205,109,115,1,53.55,53.55
206,109,77,2,18.57,37.14
207,109,5,1,201.74,201.74
208,110,99,2,44.40,88.80
209,110,54,1,124.35,124.35
210,110,3,1,190.36,190.36
211,110,70,1,283.22,283.22
212,110,87,2,67.51,135.02
213,111,88,1,96.75,96.75
214,111,41,1,293.57,293.57
215,112,4,1,156.83,156.83
216,113,54,1,124.35,124.35
217,113,87,1,67.51,67.51
218,113,82,2,113.18,226.36
219,114,55,1,32.60,32.60
220,115,48,1,41.32,41.32
221,115,116,1,122.21,122.21
222,116,111,1,101.07,101.07
223,116,91,2,96.70,193.40
224,116,46,1,138.81,138.81
225,116,23,1,216.64,216.64
226,117,54,1,124.35,124.35
227,117,87,1,67.51,67.51
228,118,91,1,96.70,96.70
229,119,2,1,181.35,181.35
230,120,52,1,201.70,201.70
231,121,88,1,96.75,96.75
232,122,56,1,116.62,116.62
233,122,73,3,29.25,87.75
234,122,84,3,18.00,54.00
235,123,21,1,91.14,91.14
236,124,99,1,44.40,44.40
237,125,37,1,238.71,238.71
238,125,115,1,53.55,53.55
239,126,76,1,39.28,39.28
240,126,23,1,216.64,216.64
241,127,54,1,124.35,124.35
242,127,55,1,32.60,32.60
243,127,103,1,71.11,71.11
244,127,70,1,283.22,283.22
245,127,5,2,201.74,403.48
246,128,60,1,223.35,223.35
247,128,104,1,137.16,137.16
248,129,72,1,202.61,202.61
249,130,78,1,172.53,172.53
250,130,61,1,73.59,73.59
251,130,71,1,85.69,85.69
252,131,95,1,21.89,21.89
253,132,39,1,335.89,335.89
254,132,44,1,115.58,115.58
255,132,35,1,28.75,28.75
256,132,53,1,245.74,245.74
257,133,81,1,128.56,128.56
258,134,22,1,214.99,214.99
259,134,75,1,313.35,313.35
260,135,45,1,151.59,151.59
261,135,55,2,32.60,65.20
262,135,32,1,213.98,213.98
263,136,98,1,99.45,99.45
264,137,66,2,102.82,205.64
265,137,80,1,167.10,167.10
266,137,5,1,201.74,201.74
267,137,28,1,282.12,282.12
268,138,111,1,101.07,101.07
269,138,44,1,115.58,115.58
270,138,68,2,60.31,120.62
271,138,89,1,155.80,155.80
272,138,69,2,143.01,286.02
273,139,56,1,116.62,116.62
274,140,24,1,139.18,139.18
275,141,56,1,116.62,116.62
276,141,69,1,143.01,143.01
277,142,3,1,190.36,190.36
278,143,40,1,168.66,168.66
279,143,105,1,122.59,122.59
280,144,53,1,245.74,245.74
281,144,32,1,213.98,213.98
282,145,113,1,104.50,104.50
283,146,99,1,44.40,44.40
284,147,69,1,143.01,143.01
285,148,55,1,32.60,32.60
286,148,95,1,21.89,21.89
287,148,77,2,18.57,37.14
288,148,120,2,53.06,106.12
289,149,2,1,181.35,181.35
290,149,111,1,101.07,101.07
291,150,39,1,335.89,335.89
292,151,103,3,71.11,213.33
293,151,90,2,17.80,35.60
294,151,79,1,94.49,94.49
295,151,29,1,79.40,79.40
296,152,74,1,212.99,212.99
297,153,81,1,128.56,128.56
298,153,79,2,94.49,188.98
299,153,27,1,199.96,199.96
300,154,98,3,99.45,298.35
301,154,115,1,53.55,53.55
302,154,61,1,73.59,73.59
303,155,23,1,216.64,216.64
304,156,72,1,202.61,202.61
305,157,31,2,51.74,103.48
306,158,55,1,32.60,32.60
307,159,112,1,70.70,70.70
308,160,48,1,41.32,41.32
309,160,99,1,44.40,44.40
310,161,91,1,96.70,96.70
311,162,26,1,236.92,236.92
312,162,55,3,32.60,97.80
313,163,78,1,172.53,172.53
314,163,85,1,69.17,69.17
315,163,105,1,122.59,122.59
316,164,93,1,137.21,137.21
317,165,41,1,293.57,293.57
318,165,78,1,172.53,172.53
319,165,56,1,116.62,116.62
320,166,36,1,320.11,320.11
321,166,14,1,42.50,42.50
322,167,111,1,101.07,101.07
323,168,83,1,154.88,154.88
324,169,1,1,230.88,230.88
325,169,112,1,70.70,70.70
326,170,93,1,137.21,137.21
327,170,12,1,231.29,231.29
328,170,43,1,291.23,291.23
329,171,49,1,238.17,238.17
330,172,43,1,291.23,291.23
331,173,22,1,214.99,214.99
332,173,93,1,137.21,137.21
333,174,15,1,78.00,78.00
334,174,88,1,96.75,96.75
335,175,58,2,186.17,372.34
336,176,41,1,293.57,293.57
337,177,110,3,63.02,189.06
338,178,83,1,154.88,154.88
339,178,94,1,124.95,124.95
340,179,111,1,101.07,101.07
341,179,18,2,29.39,58.78
342,179,91,2,96.70,193.40
343,180,120,1,53.06,53.06
344,181,88,1,96.75,96.75
345,182,104,1,137.16,137.16
346,182,55,1,32.60,32.60
347,183,91,1,96.70,96.70
348,183,60,1,223.35,223.35
349,183,115,1,53.55,53.55
350,184,42,1,101.74,101.74
351,184,111,1,101.07,101.07
352,185,19,1,50.44,50.44
353,185,16,1,29.60,29.60
354,185,42,1,101.74,101.74
355,186,69,1,143.01,143.01
356,186,113,1,104.50,104.50
357,187,79,1,94.49,94.49
358,187,68,1,60.31,60.31
359,188,113,1,104.50,104.50
360,188,9,1,189.10,189.10
361,189,33,2,142.19,284.38
362,189,110,1,63.02,63.02
363,190,116,1,122.21,122.21
364,191,77,2,18.57,37.14
365,192,82,1,113.18,113.18
366,193,78,1,172.53,172.53
367,193,62,1,33.32,33.32
368,194,70,1,283.22,283.22
369,195,80,1,167.10,167.10
370,196,120,1,53.06,53.06
371,197,50,1,251.66,251.66
372,198,52,1,201.70,201.70
373,199,108,1,80.05,80.05
374,200,21,1,91.14,91.14
375,200,77,1,18.57,18.57
376,201,22,1,214.99,214.99
377,201,8,1,124.46,124.46
378,202,43,1,291.23,291.23
379,203,101,1,88.43,88.43
380,203,35,1,28.75,28.75
381,203,75,1,313.35,313.35
382,203,15,2,78.00,156.00
383,203,3,1,190.36,190.36
384,204,8,1,124.46,124.46
385,204,14,1,42.50,42.50
386,205,34,1,281.33,281.33
387,205,77,2,18.57,37.14
388,206,69,1,143.01,143.01
389,206,82,1,113.18,113.18
390,206,6,1,140.42,140.42
391,207,16,1,29.60,29.60
392,208,34,1,281.33,281.33
393,208,3,2,190.36,380.72
394,208,53,1,245.74,245.74
395,208,20,1,281.06,281.06
396,209,110,1,63.02,63.02
397,209,99,1,44.40,44.40
398,210,4,1,156.83,156.83
399,211,84,3,18.00,54.00
400,211,44,1,115.58,115.58
401,212,2,1,181.35,181.35
402,212,26,1,236.92,236.92
403,212,12,1,231.29,231.29
404,213,18,1,29.39,29.39
405,214,108,1,80.05,80.05
406,214,7,1,144.92,144.92
407,214,55,2,32.60,65.20
408,215,110,3,63.02,189.06
409,215,91,1,96.70,96.70
410,216,43,1,291.23,291.23
411,216,114,1,112.16,112.16
412,216,103,1,71.11,71.11
413,216,46,1,138.81,138.81
414,217,10,1,73.40,73.40
415,217,80,1,167.10,167.10
416,217,33,1,142.19,142.19
417,218,30,2,243.46,486.92
418,218,89,1,155.80,155.80
419,219,68,1,60.31,60.31
420,219,55,1,32.60,32.60
421,220,97,1,156.79,156.79
422,221,46,1,138.81,138.81
423,221,17,1,164.87,164.87
424,221,2,1,181.35,181.35
425,222,98,1,99.45,99.45
426,223,119,1,107.82,107.82
427,223,70,1,283.22,283.22
428,223,75,1,313.35,313.35
429,224,14,1,42.50,42.50
430,225,119,1,107.82,107.82
431,226,26,1,236.92,236.92
432,226,31,1,51.74,51.74
433,227,120,1,53.06,53.06
434,228,30,1,243.46,243.46
435,229,116,1,122.21,122.21
436,229,49,1,238.17,238.17
437,229,73,3,29.25,87.75
438,230,40,1,168.66,168.66
439,231,97,1,156.79,156.79
440,231,88,3,96.75,290.25
441,231,47,1,84.21,84.21
442,231,57,1,152.14,152.14
443,232,3,1,190.36,190.36
444,233,120,1,53.06,53.06
445,234,117,3,15.89,47.67
446,234,20,1,281.06,281.06
447,235,4,1,156.83,156.83
448,235,100,1,128.16,128.16
449,236,108,1,80.05,80.05
450,237,54,1,124.35,124.35
451,238,99,1,44.40,44.40
452,239,84,2,18.00,36.00
453,240,69,1,143.01,143.01
454,240,35,2,28.75,57.50
455,241,43,1,291.23,291.23
456,241,53,1,245.74,245.74
457,241,112,1,70.70,70.70
458,242,54,1,124.35,124.35
459,243,41,1,293.57,293.57
460,243,118,1,111.68,111.68
461,243,56,2,116.62,233.24
462,244,15,1,78.00,78.00
463,245,96,1,106.09,106.09
464,246,71,1,85.69,85.69
465,246,33,1,142.19,142.19
466,247,24,1,139.18,139.18
467,247,4,1,156.83,156.83
468,248,96,1,106.09,106.09
469,249,52,1,201.70,201.70
470,249,46,1,138.81,138.81
471,250,35,1,28.75,28.75
472,251,81,1,128.56,128.56
473,251,29,3,79.40,238.20
474,251,25,1,105.06,105.06
475,252,89,1,155.80,155.80
476,252,24,1,139.18,139.18
477,253,63,1,127.09,127.09
478,254,96,1,106.09,106.09
479,255,69,1,143.01,143.01
480,256,93,1,137.21,137.21
481,256,37,1,238.71,238.71
482,257,10,2,73.40,146.80
483,257,35,1,28.75,28.75
484,258,69,1,143.01,143.01
485,258,91,1,96.70,96.70
486,259,54,1,124.35,124.35
487,259,76,1,39.28,39.28
488,259,80,1,167.10,167.10
489,259,10,3,73.40,220.20
490,259,41,1,293.57,293.57
491,260,4,1,156.83,156.83
492,260,72,1,202.61,202.61
493,261,103,1,71.11,71.11
494,261,63,1,127.09,127.09
495,262,99,1,44.40,44.40
496,262,93,1,137.21,137.21
497,263,76,1,39.28,39.28
498,263,87,1,67.51,67.51
499,263,50,1,251.66,251.66
500,264,14,1,42.50,42.50
501,264,108,1,80.05,80.05
502,264,12,1,231.29,231.29
503,264,35,1,28.75,28.75
504,265,20,1,281.06,281.06
505,265,52,1,201.70,201.70
506,265,120,3,53.06,159.18
507,266,112,1,70.70,70.70
508,266,2,1,181.35,181.35
509,267,44,1,115.58,115.58
510,267,118,1,111.68,111.68
511,267,120,1,53.06,53.06
512,268,56,1,116.62,116.62
513,268,77,2,18.57,37.14
514,269,62,1,33.32,33.32
515,270,83,1,154.88,154.88
516,270,67,2,33.44,66.88
517,271,48,1,41.32,41.32
518,271,78,1,172.53,172.53
519,271,3,1,190.36,190.36
520,272,78,1,172.53,172.53
521,272,66,1,102.82,102.82
522,273,31,1,51.74,51.74
523,273,52,1,201.70,201.70
524,274,29,1,79.40,79.40
525,275,95,1,21.89,21.89
526,275,115,1,53.55,53.55
527,275,90,2,17.80,35.60
528,275,111,1,101.07,101.07
529,275,48,2,41.32,82.64
530,276,93,2,137.21,274.42
531,277,8,1,124.46,124.46
532,278,88,1,96.75,96.75
533,278,16,1,29.60,29.60
534,279,15,1,78.00,78.00
535,279,21,1,91.14,91.14
536,280,113,1,104.50,104.50
537,281,66,1,102.82,102.82
538,281,68,2,60.31,120.62
539,282,15,1,78.00,78.00
540,283,49,1,238.17,238.17
541,283,119,1,107.82,107.82
542,283,9,1,189.10,189.10
543,283,62,1,33.32,33.32
544,283,52,1,201.70,201.70
545,284,115,1,53.55,53.55
546,284,63,1,127.09,127.09
547,284,18,1,29.39,29.39
548,284,112,1,70.70,70.70
549,285,118,1,111.68,111.68
550,286,68,1,60.31,60.31
551,287,110,2,63.02,126.04
552,287,118,1,111.68,111.68
553,288,88,3,96.75,290.25
554,288,76,1,39.28,39.28
555,289,94,1,124.95,124.95
556,290,66,1,102.82,102.82
557,290,67,1,33.44,33.44
558,291,115,1,53.55,53.55
559,292,22,1,214.99,214.99
560,292,48,1,41.32,41.32
561,293,96,2,106.09,212.18
562,294,26,1,236.92,236.92
563,295,16,1,29.60,29.60
564,295,92,1,93.24,93.24
565,295,5,1,201.74,201.74
566,295,93,1,137.21,137.21
567,296,48,2,41.32,82.64
568,296,37,1,238.71,238.71
569,296,110,2,63.02,126.04
570,296,101,3,88.43,265.29
571,297,69,1,143.01,143.01
572,297,1,1,230.88,230.88
573,297,58,1,186.17,186.17
574,298,4,1,156.83,156.83
575,299,34,1,281.33,281.33
576,300,31,3,51.74,155.22
577,300,95,1,21.89,21.89
578,301,62,1,33.32,33.32
579,302,63,1,127.09,127.09
580,303,108,1,80.05,80.05
581,303,21,1,91.14,91.14
582,304,80,1,167.10,167.10
583,304,54,1,124.35,124.35
584,305,11,1,111.09,111.09
585,306,120,1,53.06,53.06
586,306,73,1,29.25,29.25
587,306,46,1,138.81,138.81
588,306,96,1,106.09,106.09
589,307,23,1,216.64,216.64
590,307,75,2,313.35,626.70
591,308,60,1,223.35,223.35
592,309,12,1,231.29,231.29
593,309,60,1,223.35,223.35
594,309,49,1,238.17,238.17
595,310,83,1,154.88,154.88
596,310,2,1,181.35,181.35
597,311,94,1,124.95,124.95
598,311,4,1,156.83,156.83
599,312,66,1,102.82,102.82
600,312,1,1,230.88,230.88
601,313,18,1,29.39,29.39
602,314,24,1,139.18,139.18
603,315,87,1,67.51,67.51
604,316,39,1,335.89,335.89
605,316,13,2,61.90,123.80
606,317,13,1,61.90,61.90
607,318,11,1,111.09,111.09
608,318,72,1,202.61,202.61
609,319,94,1,124.95,124.95
610,319,44,1,115.58,115.58
611,320,31,2,51.74,103.48
612,321,110,3,63.02,189.06
613,321,34,1,281.33,281.33
614,321,30,1,243.46,243.46
615,322,96,1,106.09,106.09
616,322,67,1,33.44,33.44
617,323,84,1,18.00,18.00
618,324,41,1,293.57,293.57
619,324,50,1,251.66,251.66
620,324,14,2,42.50,85.00
621,324,46,1,138.81,138.81
622,324,73,3,29.25,87.75
623,325,12,1,231.29,231.29
624,325,109,1,88.36,88.36
625,325,85,2,69.17,138.34
626,325,116,1,122.21,122.21
627,325,41,1,293.57,293.57
628,326,69,1,143.01,143.01
629,327,91,2,96.70,193.40
630,328,111,1,101.07,101.07
631,328,80,1,167.10,167.10
632,329,35,1,28.75,28.75
633,329,85,2,69.17,138.34
634,330,22,1,214.99,214.99
635,331,91,1,96.70,96.70
636,332,12,1,231.29,231.29
637,333,54,1,124.35,124.35
638,334,69,1,143.01,143.01
639,334,4,1,156.83,156.83
640,334,96,1,106.09,106.09
641,335,117,3,15.89,47.67
642,335,63,1,127.09,127.09
643,335,46,1,138.81,138.81
644,335,88,3,96.75,290.25
645,335,2,1,181.35,181.35
646,336,80,1,167.10,167.10
647,336,44,1,115.58,115.58
648,337,54,1,124.35,124.35
649,338,41,1,293.57,293.57
650,338,17,1,164.87,164.87
651,338,80,1,167.10,167.10
652,338,28,1,282.12,282.12
653,338,43,1,291.23,291.23
654,339,66,1,102.82,102.82
655,339,53,1,245.74,245.74
656,340,99,1,44.40,44.40
657,341,2,1,181.35,181.35
658,341,54,1,124.35,124.35
659,342,9,1,189.10,189.10
660,343,105,1,122.59,122.59
661,344,23,1,216.64,216.64
662,345,80,1,167.10,167.10
663,346,15,1,78.00,78.00
664,346,55,1,32.60,32.60
665,347,91,2,96.70,193.40
666,347,78,1,172.53,172.53
667,348,85,1,69.17,69.17
668,348,119,1,107.82,107.82
669,348,9,1,189.10,189.10
670,348,91,1,96.70,96.70
671,349,37,1,238.71,238.71
672,349,10,2,73.40,146.80
673,350,28,1,282.12,282.12
674,350,53,1,245.74,245.74
675,350,64,1,36.22,36.22
676,350,76,1,39.28,39.28
677,351,23,1,216.64,216.64
678,352,70,1,283.22,283.22
679,352,12,1,231.29,231.29
680,353,84,1,18.00,18.00
681,354,33,1,142.19,142.19
682,354,58,1,186.17,186.17
683,354,96,1,106.09,106.09
684,355,72,1,202.61,202.61
685,356,33,1,142.19,142.19
686,356,118,1,111.68,111.68
687,357,35,2,28.75,57.50
688,358,119,1,107.82,107.82
689,358,36,2,320.11,640.22
690,359,87,1,67.51,67.51
691,359,76,3,39.28,117.84
692,360,10,1,73.40,73.40
693,360,35,1,28.75,28.75
694,360,100,1,128.16,128.16
695,360,83,1,154.88,154.88
696,360,91,1,96.70,96.70
697,361,100,1,128.16,128.16
698,362,108,1,80.05,80.05
699,362,96,1,106.09,106.09
700,362,112,1,70.70,70.70
701,363,52,1,201.70,201.70
702,364,54,1,124.35,124.35
703,364,88,1,96.75,96.75
704,365,2,1,181.35,181.35
705,366,64,1,36.22,36.22
706,367,14,3,42.50,127.50
707,367,115,1,53.55,53.55
708,368,36,1,320.11,320.11
709,368,62,1,33.32,33.32
710,369,48,1,41.32,41.32
711,370,69,1,143.01,143.01
712,370,21,1,91.14,91.14
713,371,77,1,18.57,18.57
714,372,33,1,142.19,142.19
715,373,85,1,69.17,69.17
716,373,49,1,238.17,238.17
717,373,108,1,80.05,80.05
718,373,2,1,181.35,181.35
719,374,79,3,94.49,283.47
720,374,42,1,101.74,101.74
721,374,71,2,85.69,171.38
722,375,93,1,137.21,137.21
723,376,2,1,181.35,181.35
724,376,110,1,63.02,63.02
725,377,104,1,137.16,137.16
726,377,114,2,112.16,224.32
727,378,87,1,67.51,67.51
728,378,85,2,69.17,138.34
729,378,15,2,78.00,156.00
730,378,89,1,155.80,155.80
731,379,14,1,42.50,42.50
732,379,6,1,140.42,140.42
733,379,87,2,67.51,135.02
734,380,80,1,167.10,167.10
735,381,3,1,190.36,190.36
736,382,9,2,189.10,378.20
737,383,15,3,78.00,234.00
738,383,99,1,44.40,44.40
739,383,100,1,128.16,128.16
740,384,11,1,111.09,111.09
741,384,118,1,111.68,111.68
742,385,10,1,73.40,73.40
743,385,11,1,111.09,111.09
744,386,56,1,116.62,116.62
745,386,48,1,41.32,41.32
746,386,55,1,32.60,32.60
747,387,2,1,181.35,181.35
748,388,28,1,282.12,282.12
749,388,114,1,112.16,112.16
750,389,115,1,53.55,53.55
751,390,73,1,29.25,29.25
752,391,35,1,28.75,28.75
753,392,112,1,70.70,70.70
754,393,13,1,61.90,61.90
755,393,92,2,93.24,186.48
756,393,48,3,41.32,123.96
757,394,92,1,93.24,93.24
758,394,15,1,78.00,78.00
759,395,27,1,199.96,199.96
760,395,92,1,93.24,93.24
761,396,58,1,186.17,186.17
762,396,56,1,116.62,116.62
763,396,53,1,245.74,245.74
764,397,113,1,104.50,104.50
765,398,91,1,96.70,96.70
766,399,39,1,335.89,335.89
767,399,15,1,78.00,78.00
768,400,14,2,42.50,85.00
769,401,99,3,44.40,133.20
770,402,37,1,238.71,238.71
771,402,88,1,96.75,96.75
772,402,99,2,44.40,88.80
773,403,109,1,88.36,88.36
774,404,105,1,122.59,122.59
775,404,9,1,189.10,189.10
776,405,18,1,29.39,29.39
777,405,111,1,101.07,101.07
778,405,5,1,201.74,201.74
779,406,110,2,63.02,126.04
780,407,23,1,216.64,216.64
781,407,66,2,102.82,205.64
782,408,116,1,122.21,122.21
783,409,62,1,33.32,33.32
784,410,48,2,41.32,82.64
785,410,96,1,106.09,106.09
786,410,112,2,70.70,141.40
787,411,64,1,36.22,36.22
788,411,116,1,122.21,122.21
789,411,69,1,143.01,143.01
790,411,5,1,201.74,201.74
791,412,22,1,214.99,214.99
792,413,10,2,73.40,146.80
793,413,21,1,91.14,91.14
794,413,117,1,15.89,15.89
795,414,115,1,53.55,53.55
796,414,110,1,63.02,63.02
797,415,34,1,281.33,281.33
798,415,26,1,236.92,236.92
799,416,50,1,251.66,251.66
800,417,23,1,216.64,216.64
801,418,103,1,71.11,71.11
802,418,101,1,88.43,88.43
803,419,115,1,53.55,53.55
804,419,29,1,79.40,79.40
805,420,76,2,39.28,78.56
806,420,88,3,96.75,290.25
807,420,82,1,113.18,113.18
808,421,1,1,230.88,230.88
809,421,63,1,127.09,127.09
810,422,104,1,137.16,137.16
811,423,5,1,201.74,201.74
812,423,63,1,127.09,127.09
813,424,66,1,102.82,102.82
814,424,94,1,124.95,124.95
815,424,75,1,313.35,313.35
816,425,78,1,172.53,172.53
817,426,93,1,137.21,137.21
818,426,80,1,167.10,167.10
819,426,23,1,216.64,216.64
820,427,118,1,111.68,111.68
821,428,86,1,170.39,170.39
822,429,31,1,51.74,51.74
823,430,95,2,21.89,43.78
824,430,38,2,56.32,112.64
825,431,61,1,73.59,73.59
826,431,2,1,181.35,181.35
827,432,100,2,128.16,256.32
828,432,46,1,138.81,138.81
829,433,113,1,104.50,104.50
830,434,44,1,115.58,115.58
831,435,110,1,63.02,63.02
832,436,62,2,33.32,66.64
833,436,20,1,281.06,281.06
834,436,67,3,33.44,100.32
835,437,58,1,186.17,186.17
836,437,85,2,69.17,138.34
837,437,120,1,53.06,53.06
838,438,87,1,67.51,67.51
839,438,103,1,71.11,71.11
840,438,63,1,127.09,127.09
841,439,12,1,231.29,231.29
842,440,75,1,313.35,313.35
843,440,56,1,116.62,116.62
844,440,33,1,142.19,142.19
845,441,24,1,139.18,139.18
846,441,9,1,189.10,189.10
847,441,108,2,80.05,160.10
848,441,78,1,172.53,172.53
849,442,23,1,216.64,216.64
850,442,75,1,313.35,313.35
851,443,78,1,172.53,172.53
852,444,36,1,320.11,320.11
853,444,28,1,282.12,282.12
854,445,18,1,29.39,29.39
855,445,64,1,36.22,36.22
856,446,96,1,106.09,106.09
857,446,50,1,251.66,251.66
858,447,62,2,33.32,66.64
859,447,103,1,71.11,71.11
860,447,84,3,18.00,54.00
861,448,80,1,167.10,167.10
862,449,12,1,231.29,231.29
863,449,14,3,42.50,127.50
864,449,49,1,238.17,238.17
865,450,111,1,101.07,101.07
866,451,64,1,36.22,36.22
867,451,24,1,139.18,139.18
868,451,88,1,96.75,96.75
869,452,89,1,155.80,155.80
870,452,87,2,67.51,135.02
